Custer,"Custer County, Nebraska",Nebraska,19170,16517,14092,13877,12270,11555,10811,10802
Dakota,"Dakota County, Nebraska",Nebraska,10401,12168,13137,16573,16742,19962,20757,20798
Dawes,"Dawes County, Nebraska",Nebraska,9708,9536,9693,9609,9021,8014,8050,9136
Dawson,"Dawson County, Nebraska",Nebraska,19393,19405,19467,22304,19940,23892,24027,24069
Deuel,"Deuel County, Nebraska",Nebraska,3330,3125,2717,2462,2237,2075,1919,1946
Dixon,"Dixon County, Nebraska",Nebraska,9129,8106,7453,7137,6143,6228,5919,5866
Dodge,"Dodge County, Nebraska",Nebraska,26265,32471,34782,35847,34500,34987,35688,36725
Douglas,"Douglas County, Nebraska",Nebraska,281020,343490,389455,397038,416444,451878,504922,537655
Dundy,"Dundy County, Nebraska",Nebraska,4354,3570,2926,2861,2582,2205,1967,2015
Fillmore,"Fillmore County, Nebraska",Nebraska,9610,9425,8137,7920,7103,6370,5668,5697
Franklin,"Franklin County, Nebraska",Nebraska,7096,5449,4566,4377,3938,3468,3166,3105
Frontier,"Frontier County, Nebraska",Nebraska,5282,4311,3982,3647,3101,2955,2643,2573
Furnas,"Furnas County, Nebraska",Nebraska,9385,7711,6897,6486,5553,5190,4878,4887
Gage,"Gage County, Nebraska",Nebraska,28052,26818,25719,24456,22794,21957,21788,21818
Garden,"Garden County, Nebraska",Nebraska,4114,3472,2929,2802,2460,2232,2021,1823
Garfield,"Garfield County, Nebraska",Nebraska,2912,2699,2411,2363,2141,1845,2019,1933
Gosper,"Gosper County, Nebraska",Nebraska,2734,2489,2178,2140,1928,2092,2004,1976
Grant,"Grant County, Nebraska",Nebraska,1057,1009,1019,877,769,747,611,769
Greeley,"Greeley County, Nebraska",Nebraska,5575,4595,4000,3462,3006,2652,2485,2476
Hall,"Hall County, Nebraska",Nebraska,32186,35757,42851,47690,48925,52281,57489,60792
Hamilton,"Hamilton County, Nebraska",Nebraska,8778,8714,8867,9301,8862,9255,9000,9100
Harlan,"Harlan County, Nebraska",Nebraska,7189,5081,4357,4292,3810,3731,3376,3458
Hayes,"Hayes County, Nebraska",Nebraska,2404,1919,1530,1356,1222,1068,967,1084
Hitchcock,"Hitchcock County, Nebraska",Nebraska,5867,4829,4051,4079,3750,3050,2882,2879
Holt,"Holt County, Nebraska",Nebraska,14859,13722,12933,13552,12599,11326,10275,10398
Hooker,"Hooker County, Nebraska",Nebraska,1061,1130,939,990,793,757,710,681
Howard,"Howard County, Nebraska",Nebraska,7226,6541,6807,6773,6055,6525,6239,6347
Jefferson,"Jefferson County, Nebraska",Nebraska,13623,11620,10436,9817,8759,8167,7442,7433
Johnson,"Johnson County, Nebraska",Nebraska,7251,6281,5743,5285,4673,4426,4262,5167
Kearney,"Kearney County, Nebraska",Nebraska,6409,6580,6707,7053,6629,6620,6405,6549
Keith,"Keith County, Nebraska",Nebraska,7449,7958,8487,9364,8584,8775,8313,8146
Keya Paha,"Keya Paha County, Nebraska",Nebraska,2160,1672,1340,1301,1029,983,824,711
Kimball,"Kimball County, Nebraska",Nebraska,4283,7975,6009,4882,4108,4029,3773,3720
Knox,"Knox County, Nebraska",Nebraska,14820,13300,11723,11457,9534,9130,8467,8556
Lancaster,"Lancaster County, Nebraska",Nebraska,119742,155272,167972,192884,213641,238094,271591,298080
Lincoln,"Lincoln County, Nebraska",Nebraska,27380,28491,29538,36455,32508,33962,35646,35896
Logan,"Logan County, Nebraska",Nebraska,1357,1108,991,983,878,774,763,851
Loup,"Loup County, Nebraska",Nebraska,1348,1097,854,859,683,712,632,548
McPherson,"McPherson County, Nebraska",Nebraska,825,735,623,593,546,533,539,433
Madison,"Madison County, Nebraska",Nebraska,24338,25145,27402,31382,32655,33900,33805,35111
Merrick,"Merrick County, Nebraska",Nebraska,8812,8363,8751,8945,8042,8069,7648,7776
Morrill,"Morrill County, Nebraska",Nebraska,8263,7057,5813,6085,5423,5332,4960,4874
Nance,"Nance County, Nebraska",Nebraska,6512,5635,5142,4740,4275,3926,3592,3639
Nemaha,"Nemaha County, Nebraska",Nebraska,10973,9099,8976,8367,7980,7082,6762,7168
Nuckolls,"Nuckolls County, Nebraska",Nebraska,9609,8217,7404,6726,5786,5013,4441,4391
Otoe,"Otoe County, Nebraska",Nebraska,17056,16503,15576,15183,14252,15036,15402,15842
Pawnee,"Pawnee County, Nebraska",Nebraska,6744,5356,4473,3937,3317,3033,2734,2726
Perkins,"Perkins County, Nebraska",Nebraska,4809,4189,3423,3637,3367,3146,2926,2924
Phelps,"Phelps County, Nebraska",Nebraska,9048,9800,9553,9769,9715,9488,8939,9216
Pierce,"Pierce County, Nebraska",Nebraska,9405,8722,8493,8481,7827,7726,7150,7184
Platte,"Platte County, Nebraska",Nebraska,19910,23992,26508,28852,29820,31334,31761,32642
Polk,"Polk County, Nebraska",Nebraska,8044,7210,6468,6320,5675,5480,5282,5271
Red Willow,"Red Willow County, Nebraska",Nebraska,12977,12940,12191,12615,11705,11186,10686,10946
Richardson,"Richardson County, Nebraska",Nebraska,16886,13903,12277,11315,9937,9327,8208,8201
Rock,"Rock County, Nebraska",Nebraska,3026,2554,2231,2383,2019,1726,1496,1401
Saline,"Saline County, Nebraska",Nebraska,14046,12542,12809,13131,12715,12956,13162,14360
Sarpy,"Sarpy County, Nebraska",Nebraska,15693,31281,63696,86015,102583,121294,157563,169192
Saunders,"Saunders County, Nebraska",Nebraska,16923,17270,17018,18716,18285,19575,20445,20913
Scotts Bluff,"Scotts Bluff County, Nebraska",Nebraska,33939,33809,36432,38344,36025,36299,36123,36684
Seward,"Seward County, Nebraska",Nebraska,13155,13581,14460,15789,15450,15205,15454,16998
Sheridan,"Sheridan County, Nebraska",Nebraska,9539,9049,7285,7544,6750,6062,5356,5294
Sherman,"Sherman County, Nebraska",Nebraska,6421,5382,4725,4226,3718,3263,3096,3107
Sioux,"Sioux County, Nebraska",Nebraska,3124,2575,2034,1845,1549,1475,1311,1249
Stanton,"Stanton County, Nebraska",Nebraska,6387,5783,5758,6549,6244,6335,6129,6081
Thayer,"Thayer County, Nebraska",Nebraska,10563,9118,7779,7582,6635,5875,5072,5182
Thomas,"Thomas County, Nebraska",Nebraska,1206,1078,954,973,851,729,645,675
Thurston,"Thurston County, Nebraska",Nebraska,8590,7237,6942,7186,6936,7071,6882,6946
Valley,"Valley County, Nebraska",Nebraska,7252,6590,5783,5633,5169,4562,4211,4254
Washington,"Washington County, Nebraska",Nebraska,11511,12103,13310,15508,16607,18230,19699,20257
Wayne,"Wayne County, Nebraska",Nebraska,10129,9959,10400,9858,9364,8626,8333,9425
Webster,"Webster County, Nebraska",Nebraska,7395,6224,6477,4858,4279,3900,3656,3697
Wheeler,"Wheeler County, Nebraska",Nebraska,1526,1297,1054,1060,948,886,818,847
York,"York County, Nebraska",Nebraska,14346,13724,13685,14798,14428,13873,12928,13825
Churchill,"Churchill County, Nevada",Nevada,6161,8452,10513,13917,17938,23568,24511,24252
Clark,"Clark County, Nevada",Nevada,48289,127016,273288,463087,741459,1356350,1929277,2035572
Douglas,"Douglas County, Nevada",Nevada,2029,3481,6882,19421,27637,41023,46767,47259
Elko,"Elko County, Nevada",Nevada,11654,12011,13958,17269,33530,44497,48248,51562
Esmeralda,"Esmeralda County, Nevada",Nevada,614,619,629,777,1344,965,782,1141
Eureka,"Eureka County, Nevada",Nevada,896,767,948,1198,1547,1642,1986,1669
Humboldt,"Humboldt County, Nevada",Nevada,4838,5708,6375,9434,12844,15883,16345,17067
Lander,"Lander County, Nevada",Nevada,1850,1566,2666,4076,6266,5708,5759,5946
Lincoln,"Lincoln County, Nevada",Nevada,3837,2431,2557,3732,3775,3814,5106,5194
Lyon,"Lyon County, Nevada",Nevada,3679,6143,8221,13594,20001,33992,51622,51657
Mineral,"Mineral County, Nevada",Nevada,5560,6329,7051,6217,6475,4962,4720,4566
Nye,"Nye County, Nevada",Nevada,3101,4374,5599,9048,17781,32254,43612,42625
Pershing,"Pershing County, Nevada",Nevada,3103,3199,2670,3408,4336,5279,5072,6722
Storey,"Storey County, Nevada",Nevada,671,568,695,1503,2526,3395,4005,3929
Washoe,"Washoe County, Nevada",Nevada,50205,84743,121068,193623,254667,334076,416135,435019
White Pine,"White Pine County, Nevada",Nevada,9424,9808,10150,8167,9264,7940,8801,9974
Carson City,"Carson City, Nevada",Nevada,4172,8063,15468,32022,40443,49234,51649,54482
Belknap,"Belknap County, New Hampshire",New Hampshire,26632,28912,32367,42884,49216,55112,59230,60399
Carroll,"Carroll County, New Hampshire",New Hampshire,15868,15829,18548,27931,35410,43097,47381,47513
Cheshire,"Cheshire County, New Hampshire",New Hampshire,38811,43342,52364,62116,70121,69795,72490,76430
Coos,"Coos County, New Hampshire",New Hampshire,35932,37140,34291,35147,34828,32465,31588,31870
Grafton,"Grafton County, New Hampshire",New Hampshire,47923,48857,54914,65806,74929,75355,82117,89341
Hillsborough,"Hillsborough County, New Hampshire",New Hampshire,156987,178161,223941,276608,336073,373172,392962,403972
Merrimack,"Merrimack County, New Hampshire",New Hampshire,63022,67785,80925,98302,120005,129932,140110,147262
Rockingham,"Rockingham County, New Hampshire",New Hampshire,70059,99029,138951,190345,245845,274950,292725,299006
Strafford,"Strafford County, New Hampshire",New Hampshire,51567,59799,70431,85408,104233,106468,114722,125273
Sullivan,"Sullivan County, New Hampshire",New Hampshire,26441,28067,30949,36063,38592,39901,43041,43135
Atlantic,"Atlantic County, New Jersey",New Jersey,132399,160880,175043,194119,224327,246058,268503,275376
Bergen,"Bergen County, New Jersey",New Jersey,539139,780255,898012,845385,825380,872769,894694,926330
Burlington,"Burlington County, New Jersey",New Jersey,135910,224499,323132,362542,395066,409222,435520,450556
Camden,"Camden County, New Jersey",New Jersey,300743,392035,456291,471650,502824,498526,506243,511998
Cape May,"Cape May County, New Jersey",New Jersey,37131,48555,59554,82266,95089,99670,94637,95805
Cumberland,"Cumberland County, New Jersey",New Jersey,88597,106850,121374,132866,138053,134173,144787,157035
Essex,"Essex County, New Jersey",New Jersey,905949,923545,929986,851116,778206,770844,760197,791609
Gloucester,"Gloucester County, New Jersey",New Jersey,91727,134840,172681,199917,230082,249472,284065,290298
Hudson,"Hudson County, New Jersey",New Jersey,647437,610734,609266,556972,553099,599525,624888,662619
Hunterdon,"Hunterdon County, New Jersey",New Jersey,42736,54107,69718,87361,107776,117643,123780,126250
Mercer,"Mercer County, New Jersey",New Jersey,229781,266392,303968,307863,325824,329669,347708,370212
Middlesex,"Middlesex County, New Jersey",New Jersey,264872,433856,583813,595893,671780,729342,786023,830300
Monmouth,"Monmouth County, New Jersey",New Jersey,225327,334401,459379,503173,553124,605265,622710,629185
Morris,"Morris County, New Jersey",New Jersey,164371,261620,383454,407630,421353,461026,483410,498192
Ocean,"Ocean County, New Jersey",New Jersey,56622,108241,208470,346038,433203,503025,569404,583450
Passaic,"Passaic County, New Jersey",New Jersey,337093,406618,460782,447585,453060,479073,490207,507574
Salem,"Salem County, New Jersey",New Jersey,49508,58711,60346,64676,65294,63063,64826,65120
Somerset,"Somerset County, New Jersey",New Jersey,99052,143913,198372,203129,240279,292981,319474,330604
Sussex,"Sussex County, New Jersey",New Jersey,34423,49255,77528,116119,130943,142479,147523,145930
Union,"Union County, New Jersey",New Jersey,398138,504255,543116,504094,493819,514733,529695,548744
Warren,"Warren County, New Jersey",New Jersey,54374,63220,73879,84429,91607,100971,106724,107226
Bernalillo,"Bernalillo County, New Mexico",New Mexico,145673,262199,315774,419700,480577,546051,650619,673943
Catron,"Catron County, New Mexico",New Mexico,3533,2773,2198,2720,2563,3533,3619,3583
Chaves,"Chaves County, New Mexico",New Mexico,40605,57649,43335,51103,57849,60086,63861,65811
Cibola,"Cibola County, New Mexico",New Mexico,        ---,        ---,        ---,        ---,23794,24529,24682,27382
Colfax,"Colfax County, New Mexico",New Mexico,16761,13806,12170,13667,12925,13768,13342,12997
Curry,"Curry County, New Mexico",New Mexico,23351,32691,39517,42019,42207,43863,47335,50497
De Baca,"De Baca County, New Mexico",New Mexico,3464,2991,2547,2454,2252,2169,2013,2020
Doña Ana,"Doï¿½a Ana County, New Mexico",New Mexico,39557,59948,69773,96340,135510,169663,204652,213963
Eddy,"Eddy County, New Mexico",New Mexico,40640,50783,41119,47855,48605,50908,52834,55641
Grant,"Grant County, New Mexico",New Mexico,21649,18700,22030,26204,27676,30398,28924,29119
Guadalupe,"Guadalupe County, New Mexico",New Mexico,6772,5610,4969,4496,4156,4155,4116,4526
Harding,"Harding County, New Mexico",New Mexico,3013,1874,1348,1090,987,810,695,565
Hidalgo,"Hidalgo County, New Mexico",New Mexico,5095,4961,4734,6049,5958,5847,4830,4643
Lea,"Lea County, New Mexico",New Mexico,30717,53429,49554,55993,55765,53711,62670,68149
Lincoln,"Lincoln County, New Mexico",New Mexico,7409,7744,7560,10997,12219,19192,20381,19931
Los Alamos,"Los Alamos County, New Mexico",New Mexico,10476,13037,15198,17599,18115,18251,17856,17939
Luna,"Luna County, New Mexico",New Mexico,8753,9839,11706,15585,18110,24763,24544,24789
McKinley,"McKinley County, New Mexico",New Mexico,27451,37209,43208,56449,60686,73939,70712,73998
Mora,"Mora County, New Mexico",New Mexico,8720,6028,4673,4205,4264,5124,4873,4660
Otero,"Otero County, New Mexico",New Mexico,14909,36976,41097,44665,51928,61070,61491,65318
Quay,"Quay County, New Mexico",New Mexico,13971,12279,10903,10577,10823,9967,9019,8698
Rio Arriba,"Rio Arriba County, New Mexico",New Mexico,24997,24193,25170,29282,34365,40725,39821,39949
Roosevelt,"Roosevelt County, New Mexico",New Mexico,16409,16198,16479,15695,16702,17253,18763,19908
Sandoval,"Sandoval County, New Mexico",New Mexico,12438,14201,17492,34799,63319,89213,130800,136638
San Juan,"San Juan County, New Mexico",New Mexico,18292,53306,52517,81433,91605,112587,128290,125133
San Miguel,"San Miguel County, New Mexico",New Mexico,26512,23468,21951,22751,25743,28735,28083,28668
Santa Fe,"Santa Fe County, New Mexico",New Mexico,38153,44970,53756,75360,98928,126916,141557,147108
Sierra,"Sierra County, New Mexico",New Mexico,7186,6409,7189,8454,9912,13004,11723,11615
Socorro,"Socorro County, New Mexico",New Mexico,9670,10168,9763,12566,14764,17504,17283,17494
Taos,"Taos County, New Mexico",New Mexico,17146,15934,17516,19456,23118,29679,32467,32943
Torrance,"Torrance County, New Mexico",New Mexico,8012,6497,5290,7491,10285,16387,15768,15853
Union,"Union County, New Mexico",New Mexico,7372,6068,4925,4725,4124,4158,3887,4339
Valencia,"Valencia County, New Mexico",New Mexico,22481,39085,40539,61115,45235,64781,75040,76297
Albany,"Albany County, New York",New York,239386,272926,286742,285909,292594,279008,287180,307463
Allegany,"Allegany County, New York",New York,43784,43978,46458,51742,50470,45623,44362,48070
Bronx,"Bronx County, New York",New York,1451277,1424815,1471701,1168972,1203789,1285415,1338398,1428357
Broome,"Broome County, New York",New York,184698,212661,221815,213648,212160,191421,190459,198093
Cattaraugus,"Cattaraugus County, New York",New York,77901,80187,81666,85697,84234,80719,77638,78962
Cayuga,"Cayuga County, New York",New York,70136,73942,77439,79894,82313,77162,75781,79173
Chautauqua,"Chautauqua County, New York",New York,135189,145377,147305,146925,141895,133363,128391,132646
Chemung,"Chemung County, New York",New York,86827,98706,101537,97656,95195,85557,83914,88267
Chenango,"Chenango County, New York",New York,39138,43243,46368,49344,51768,50143,49681,49549
Clinton,"Clinton County, New York",New York,53622,72722,72934,80750,85969,72797,74975,81685
Columbia,"Columbia County, New York",New York,43182,47322,51519,59487,62982,60371,60960,62195
Cortland,"Cortland County, New York",New York,37158,41113,45894,48820,48963,45479,45775,49043
Delaware,"Delaware County, New York",New York,44420,43540,44718,46824,47225,46037,45545,46901
Dutchess,"Dutchess County, New York",New York,136781,176008,222295,245055,259462,261987,277523,296928
Erie,"Erie County, New York",New York,899238,1064688,1113491,1015472,968532,919474,890653,921584
Essex,"Essex County, New York",New York,35086,35300,34631,36176,37152,35943,36723,38912
Franklin,"Franklin County, New York",New York,44830,44742,43931,44929,46540,44155,45199,51280
Fulton,"Fulton County, New York",New York,51021,51304,52637,55153,54191,53146,54057,54606
Genesee,"Genesee County, New York",New York,47584,53994,58722,59400,60060,58931,58171,59458
Greene,"Greene County, New York",New York,28745,31372,33136,40861,44739,44252,45821,48312
Hamilton,"Hamilton County, New York",New York,4105,4267,4714,5034,5279,5284,4756,4760
Herkimer,"Herkimer County, New York",New York,61407,66370,67633,66714,65797,63319,63093,64034
Jefferson,"Jefferson County, New York",New York,85521,87835,88508,88151,110943,103536,110059,118947
Kings,"Kings County, New York",New York,2738175,2627319,2602012,2230936,2300664,2426027,2469091,2595259
Lewis,"Lewis County, New York",New York,22521,23249,23644,25035,26796,26680,26774,27124
Livingston,"Livingston County, New York",New York,40257,44053,54041,57006,62372,57579,59635,64801
Madison,"Madison County, New York",New York,46214,54635,62864,65150,69120,64767,68309,72427
Monroe,"Monroe County, New York",New York,487632,586387,711917,702238,713968,708834,718061,749356
Montgomery,"Montgomery County, New York",New York,59594,57240,55883,53439,51981,48498,49299,49779
Nassau,"Nassau County, New York",New York,672765,1300171,1428080,1321582,1287348,1312886,1317866,1354612
New York,"New York County, New York",New York,1960101,1698281,1539233,1428285,1487536,1477358,1518500,1629507
Niagara,"Niagara County, New York",New York,189992,242269,235720,227354,220756,215628,212150,214150
Oneida,"Oneida County, New York",New York,222855,264401,273037,253466,250836,220055,221473,233558
Onondaga,"Onondaga County, New York",New York,341719,423028,472746,463920,468973,444830,449957,468304
Ontario,"Ontario County, New York",New York,60172,68070,78849,88909,95101,97133,104602,109192
Orange,"Orange County, New York",New York,152255,183734,221657,259603,307647,327675,360583,375384
Orleans,"Orleans County, New York",New York,29832,34159,37305,38496,41846,40685,40297,42204
Oswego,"Oswego County, New York",New York,77181,86118,100897,113901,121771,118372,117155,121183
Otsego,"Otsego County, New York",New York,50763,51942,56181,59075,60517,56664,56939,61399
Putnam,"Putnam County, New York",New York,20307,31722,56696,77193,83941,93581,97118,99488
Queens,"Queens County, New York",New York,1550849,1809578,1986473,1891325,1951598,2202506,2202722,2301139
Rensselaer,"Rensselaer County, New York",New York,132607,142585,152510,151966,154429,147346,153822,159900
Richmond,"Richmond County, New York",New York,191555,221991,295443,352121,378977,434542,460892,472481
Rockland,"Rockland County, New York",New York,89276,136803,229903,259530,265475,279104,304504,320688
St. Lawrence,"St. Lawrence County, New York",New York,98897,111239,111991,114254,111974,100765,101193,112011
Saratoga,"Saratoga County, New York",New York,74869,89096,121679,153759,181276,196326,215657,223774
Schenectady,"Schenectady County, New York",New York,142497,152896,160979,149946,149285,141893,150293,154796
Schoharie,"Schoharie County, New York",New York,22703,22616,24750,29710,31859,29841,31193,31913
Schuyler,"Schuyler County, New York",New York,14182,15044,16737,17686,18662,18602,17989,18410
Seneca,"Seneca County, New York",New York,29253,31984,35083,33733,33683,31717,32442,35144
Steuben,"Steuben County, New York",New York,91439,97691,99546,99217,99088,97197,97407,98665
Suffolk,"Suffolk County, New York",New York,276129,666784,1124950,1284231,1321864,1390791,1463944,1501373
Sullivan,"Sullivan County, New York",New York,40731,45272,52580,65155,69277,69141,73722,76330
Tioga,"Tioga County, New York",New York,30166,37802,46513,49812,52337,51273,50602,50199
Tompkins,"Tompkins County, New York",New York,59122,66164,76879,87085,94097,84546,88332,103855
Ulster,"Ulster County, New York",New York,92621,118804,141241,158158,165304,166455,170720,181300
Warren,"Warren County, New York",New York,39205,44002,49402,54854,59209,62010,64969,65180
Washington,"Washington County, New York",New York,47144,48476,52725,54795,59330,57294,60052,62700
Wayne,"Wayne County, New York",New York,57323,67989,79404,84581,89123,92036,92382,92416
Westchester,"Westchester County, New York",New York,625816,808891,894104,866599,874866,899806,920409,967315
Wyoming,"Wyoming County, New York",New York,32822,34793,37688,39895,42507,39003,38194,41446
Yates,"Yates County, New York",New York,17615,18614,19831,21459,22810,23428,24061,25187
Alamance,"Alamance County, North Carolina",North Carolina,71220,85674,96362,99319,108213,127049,146902,155258
Alexander,"Alexander County, North Carolina",North Carolina,14554,15625,19466,24999,27544,33368,36037,37158
Alleghany,"Alleghany County, North Carolina",North Carolina,8155,7734,8134,9587,9590,10468,11044,10911
Anson,"Anson County, North Carolina",North Carolina,26781,24962,23488,25649,23474,23848,24464,26135
Ashe,"Ashe County, North Carolina",North Carolina,21878,19768,19571,22325,22209,24083,26912,27114
Avery,"Avery County, North Carolina",North Carolina,13352,12009,12655,14409,14867,15293,15383,17695
Beaufort,"Beaufort County, North Carolina",North Carolina,37134,36014,35980,40355,42283,44381,47256,47561
Bertie,"Bertie County, North Carolina",North Carolina,26439,24350,20528,21024,20388,19575,19958,20518
Bladen,"Bladen County, North Carolina",North Carolina,29703,28881,26477,30491,28663,31580,34679,34720
Brunswick,"Brunswick County, North Carolina",North Carolina,19238,20278,24223,35777,50985,72419,106588,115926
Buncombe,"Buncombe County, North Carolina",North Carolina,124403,130074,145056,160934,174821,199565,230645,247336
Burke,"Burke County, North Carolina",North Carolina,45518,52701,60364,72504,75744,85538,87560,89548
Cabarrus,"Cabarrus County, North Carolina",North Carolina,63783,68137,74629,85895,98935,128894,176531,188375
Caldwell,"Caldwell County, North Carolina",North Carolina,43352,49552,56699,67746,70709,76266,82061,81758
Camden,"Camden County, North Carolina",North Carolina,5223,5598,5453,5829,5904,6881,9963,10161
Carteret,"Carteret County, North Carolina",North Carolina,23059,30940,31603,41092,52556,58299,65482,68228
Caswell,"Caswell County, North Carolina",North Carolina,20870,19912,19055,20705,20693,22202,22351,23174
Catawba,"Catawba County, North Carolina",North Carolina,61794,73191,90873,105208,118412,139543,151950,154610
Chatham,"Chatham County, North Carolina",North Carolina,25392,26785,29554,33415,38759,48726,62727,67431
Cherokee,"Cherokee County, North Carolina",North Carolina,18294,16335,16330,18933,20170,24014,27008,27092
Chowan,"Chowan County, North Carolina",North Carolina,12540,11729,10764,12558,13506,13827,14520,14656
Clay,"Clay County, North Carolina",North Carolina,6006,5526,5180,6619,7155,8651,10496,10656
Cleveland,"Cleveland County, North Carolina",North Carolina,64357,66048,72556,83435,84714,93807,96028,97178
Columbus,"Columbus County, North Carolina",North Carolina,50621,48973,46937,51037,49587,53370,55173,57230
Craven,"Craven County, North Carolina",North Carolina,48823,58773,62554,71043,81613,86299,98566,104450
Cumberland,"Cumberland County, North Carolina",North Carolina,96006,148418,212042,247160,274566,284497,309274,324603
Currituck,"Currituck County, North Carolina",North Carolina,6201,6601,6976,11089,13736,18027,23412,24492
Dare,"Dare County, North Carolina",North Carolina,5405,5935,6995,13377,22746,29735,33768,34863
Davidson,"Davidson County, North Carolina",North Carolina,62244,79493,95627,113162,126677,145350,161187,163867
Davie,"Davie County, North Carolina",North Carolina,15420,16728,18855,24599,27859,34459,40875,41447
Duplin,"Duplin County, North Carolina",North Carolina,41074,40270,38015,40952,39995,48081,57826,59453
Durham,"Durham County, North Carolina",North Carolina,101639,111995,132681,152785,181835,213504,257466,288817
Edgecombe,"Edgecombe County, North Carolina",North Carolina,51634,54226,52341,55988,56558,54484,55122,55280
Forsyth,"Forsyth County, North Carolina",North Carolina,146135,189428,214348,243683,265878,296118,340819,361684
Franklin,"Franklin County, North Carolina",North Carolina,31341,28755,26820,30055,36414,46009,58979,62296
Gaston,"Gaston County, North Carolina",North Carolina,110836,127074,148415,162568,175093,187274,202769,209807
Gates,"Gates County, North Carolina",North Carolina,9555,9254,8524,8875,9305,10359,12136,11724
Graham,"Graham County, North Carolina",North Carolina,6886,6432,6562,7217,7196,7876,8768,8700
Granville,"Granville County, North Carolina",North Carolina,31793,33110,32762,34043,38345,43007,52968,58109
Greene,"Greene County, North Carolina",North Carolina,18024,16741,14967,16117,15384,17751,19042,21328
Guilford,"Guilford County, North Carolina",North Carolina,191057,246520,288590,317154,347420,407071,472914,506763
Halifax,"Halifax County, North Carolina",North Carolina,58377,58956,53884,55286,55516,55610,53275,53407
Harnett,"Harnett County, North Carolina",North Carolina,47605,48236,49667,59570,67822,88138,111298,124320
Haywood,"Haywood County, North Carolina",North Carolina,37631,39711,41710,46495,46942,53072,58223,59170
Henderson,"Henderson County, North Carolina",North Carolina,30921,36163,42804,58580,69285,87332,105441,109719
Hertford,"Hertford County, North Carolina",North Carolina,21453,22718,23529,23368,22523,22181,22372,24368
Hoke,"Hoke County, North Carolina",North Carolina,15756,16356,16436,20383,22856,32520,46282,51075
Hyde,"Hyde County, North Carolina",North Carolina,6479,5765,5571,5873,5411,5160,4980,5693
Iredell,"Iredell County, North Carolina",North Carolina,56303,62526,72197,82538,92931,121077,158145,165066
Jackson,"Jackson County, North Carolina",North Carolina,19261,17780,21593,25811,26846,30369,36697,40812
Johnston,"Johnston County, North Carolina",North Carolina,65906,62936,61737,70599,81306,120248,167107,178396
Jones,"Jones County, North Carolina",North Carolina,11004,11005,9779,9705,9414,10262,10062,10166
Lee,"Lee County, North Carolina",North Carolina,23522,26561,30467,36718,41374,48144,56867,59418
Lenoir,"Lenoir County, North Carolina",North Carolina,45953,55276,55204,59819,57274,57879,58253,58782
Lincoln,"Lincoln County, North Carolina",North Carolina,27459,28814,32682,42372,50319,62889,77586,79578
McDowell,"McDowell County, North Carolina",North Carolina,25720,26742,30648,35135,35681,40757,43330,44961
Macon,"Macon County, North Carolina",North Carolina,16174,14935,15788,20178,23499,29278,33483,33919
Madison,"Madison County, North Carolina",North Carolina,20522,17217,16003,16827,16953,18740,19736,21027
Martin,"Martin County, North Carolina",North Carolina,27938,27139,24730,25948,25078,25302,24349,23729
Mecklenburg,"Mecklenburg County, North Carolina",North Carolina,197052,272111,354656,404270,511433,680042,903613,990288
Mitchell,"Mitchell County, North Carolina",North Carolina,15143,13906,13447,14428,14433,15500,15375,15330
Montgomery,"Montgomery County, North Carolina",North Carolina,17260,18408,19267,22469,23346,25741,26705,27601
Moore,"Moore County, North Carolina",North Carolina,33129,36733,39048,50505,59013,73107,87399,91743
Nash,"Nash County, North Carolina",North Carolina,59919,61002,59122,67153,76677,85293,93630,94722
New Hanover,"New Hanover County, North Carolina",North Carolina,63272,71742,82996,103471,120284,156041,195969,213091
Northampton,"Northampton County, North Carolina",North Carolina,28432,26811,24009,22584,20798,21205,21347,21011
Onslow,"Onslow County, North Carolina",North Carolina,42047,82706,103126,112784,149838,130940,159967,183753
Orange,"Orange County, North Carolina",North Carolina,34435,42970,57707,77055,93851,108284,124244,138644
Pamlico,"Pamlico County, North Carolina",North Carolina,9993,9850,9467,10398,11372,12306,12439,12982
Pasquotank,"Pasquotank County, North Carolina",North Carolina,24347,25630,26824,28462,31298,32463,37598,40018
Pender,"Pender County, North Carolina",North Carolina,18423,18508,18149,22215,28855,39918,51127,55166
Perquimans,"Perquimans County, North Carolina",North Carolina,9602,9178,8351,9486,10447,11248,13369,13498
Person,"Person County, North Carolina",North Carolina,24361,26394,25914,29164,30180,35229,39022,39262
Pitt,"Pitt County, North Carolina",North Carolina,63789,69942,73900,90146,107924,127465,161622,173798
Polk,"Polk County, North Carolina",North Carolina,11627,11395,11735,12984,14416,17996,20180,20327
Randolph,"Randolph County, North Carolina",North Carolina,50804,61497,76358,91728,106546,129109,140454,142370
Richmond,"Richmond County, North Carolina",North Carolina,39597,39202,39889,45481,44518,44862,45479,46046
Robeson,"Robeson County, North Carolina",North Carolina,87769,89102,84842,101610,105179,120009,130063,134871
Rockingham,"Rockingham County, North Carolina",North Carolina,64816,69629,72402,83426,86064,90742,92588,92300
Rowan,"Rowan County, North Carolina",North Carolina,75410,82817,90035,99186,110605,125644,134142,138361
Rutherford,"Rutherford County, North Carolina",North Carolina,46356,45091,47337,53787,56918,61367,66587,66865
Sampson,"Sampson County, North Carolina",North Carolina,49780,48013,44954,49687,47297,58812,62344,63873
