"Location","Year","Series","Series Code","Permits"
"San Benito County",1998,"Units in 5+ Unit Multi-Family Structures",6.0,0
"San Bernardino County",1998,"Total Units",1.0,6127.0
"San Bernardino County",1998,"Units in Single-Family Structures",2.0,5616.0
"San Bernardino County",1998,"Units in All Multi-Family Structures",3.0,511.0
"San Bernardino County",1998,"Units in 2-unit Multi-Family Structures",4.0,2.0
"San Bernardino County",1998,"Units in 3- and 4-unit Multi-Family Structures",5.0,20.0
"San Bernardino County",1998,"Units in 5+ Unit Multi-Family Structures",6.0,489.0
"San Diego County",1998,"Total Units",1.0,11891.0
"San Diego County",1998,"Units in Single-Family Structures",2.0,9012.0
"San Diego County",1998,"Units in All Multi-Family Structures",3.0,2879.0
"San Diego County",1998,"Units in 2-unit Multi-Family Structures",4.0,122.0
"San Diego County",1998,"Units in 3- and 4-unit Multi-Family Structures",5.0,466.0
"San Diego County",1998,"Units in 5+ Unit Multi-Family Structures",6.0,2291.0
"San Francisco County",1998,"Total Units",1.0,2411.0
"San Francisco County",1998,"Units in Single-Family Structures",2.0,178.0
"San Francisco County",1998,"Units in All Multi-Family Structures",3.0,2233.0
"San Francisco County",1998,"Units in 2-unit Multi-Family Structures",4.0,152.0
"San Francisco County",1998,"Units in 3- and 4-unit Multi-Family Structures",5.0,102.0
"San Francisco County",1998,"Units in 5+ Unit Multi-Family Structures",6.0,1979.0
"San Joaquin County",1998,"Total Units",1.0,3334.0
"San Joaquin County",1998,"Units in Single-Family Structures",2.0,3275.0
"San Joaquin County",1998,"Units in All Multi-Family Structures",3.0,59.0
"San Joaquin County",1998,"Units in 2-unit Multi-Family Structures",4.0,6.0
"San Joaquin County",1998,"Units in 3- and 4-unit Multi-Family Structures",5.0,48.0
"San Joaquin County",1998,"Units in 5+ Unit Multi-Family Structures",6.0,5.0
"San Luis Obispo County",1998,"Total Units",1.0,1687.0
"San Luis Obispo County",1998,"Units in Single-Family Structures",2.0,1637.0
"San Luis Obispo County",1998,"Units in All Multi-Family Structures",3.0,50.0
"San Luis Obispo County",1998,"Units in 2-unit Multi-Family Structures",4.0,14.0
"San Luis Obispo County",1998,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"San Luis Obispo County",1998,"Units in 5+ Unit Multi-Family Structures",6.0,36.0
"San Mateo County",1998,"Total Units",1.0,2130.0
"San Mateo County",1998,"Units in Single-Family Structures",2.0,981.0
"San Mateo County",1998,"Units in All Multi-Family Structures",3.0,1149.0
"San Mateo County",1998,"Units in 2-unit Multi-Family Structures",4.0,32.0
"San Mateo County",1998,"Units in 3- and 4-unit Multi-Family Structures",5.0,102.0
"San Mateo County",1998,"Units in 5+ Unit Multi-Family Structures",6.0,1015.0
"Santa Barbara County",1998,"Total Units",1.0,1014.0
"Santa Barbara County",1998,"Units in Single-Family Structures",2.0,902.0
"Santa Barbara County",1998,"Units in All Multi-Family Structures",3.0,112.0
"Santa Barbara County",1998,"Units in 2-unit Multi-Family Structures",4.0,26.0
"Santa Barbara County",1998,"Units in 3- and 4-unit Multi-Family Structures",5.0,35.0
"Santa Barbara County",1998,"Units in 5+ Unit Multi-Family Structures",6.0,51.0
"Santa Clara County",1998,"Total Units",1.0,7506.0
"Santa Clara County",1998,"Units in Single-Family Structures",2.0,3890.0
"Santa Clara County",1998,"Units in All Multi-Family Structures",3.0,3616.0
"Santa Clara County",1998,"Units in 2-unit Multi-Family Structures",4.0,102.0
"Santa Clara County",1998,"Units in 3- and 4-unit Multi-Family Structures",5.0,200.0
"Santa Clara County",1998,"Units in 5+ Unit Multi-Family Structures",6.0,3314.0
"Santa Cruz County",1998,"Total Units",1.0,559.0
"Santa Cruz County",1998,"Units in Single-Family Structures",2.0,378.0
"Santa Cruz County",1998,"Units in All Multi-Family Structures",3.0,181.0
"Santa Cruz County",1998,"Units in 2-unit Multi-Family Structures",4.0,0
"Santa Cruz County",1998,"Units in 3- and 4-unit Multi-Family Structures",5.0,27.0
"Santa Cruz County",1998,"Units in 5+ Unit Multi-Family Structures",6.0,154.0
"Shasta County",1998,"Total Units",1.0,694.0
"Shasta County",1998,"Units in Single-Family Structures",2.0,629.0
"Shasta County",1998,"Units in All Multi-Family Structures",3.0,65.0
"Shasta County",1998,"Units in 2-unit Multi-Family Structures",4.0,0
"Shasta County",1998,"Units in 3- and 4-unit Multi-Family Structures",5.0,40.0
"Shasta County",1998,"Units in 5+ Unit Multi-Family Structures",6.0,25.0
"Sierra County",1998,"Total Units",1.0,8.0
"Sierra County",1998,"Units in Single-Family Structures",2.0,8.0
"Sierra County",1998,"Units in All Multi-Family Structures",3.0,0
"Sierra County",1998,"Units in 2-unit Multi-Family Structures",4.0,0
"Sierra County",1998,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"Sierra County",1998,"Units in 5+ Unit Multi-Family Structures",6.0,0
"Siskiyou County",1998,"Total Units",1.0,126.0
"Siskiyou County",1998,"Units in Single-Family Structures",2.0,119.0
"Siskiyou County",1998,"Units in All Multi-Family Structures",3.0,7.0
"Siskiyou County",1998,"Units in 2-unit Multi-Family Structures",4.0,4.0
"Siskiyou County",1998,"Units in 3- and 4-unit Multi-Family Structures",5.0,3.0
"Siskiyou County",1998,"Units in 5+ Unit Multi-Family Structures",6.0,0
"Solano County",1998,"Total Units",1.0,2213.0
"Solano County",1998,"Units in Single-Family Structures",2.0,1777.0
"Solano County",1998,"Units in All Multi-Family Structures",3.0,436.0
"Solano County",1998,"Units in 2-unit Multi-Family Structures",4.0,0
"Solano County",1998,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"Solano County",1998,"Units in 5+ Unit Multi-Family Structures",6.0,436.0
"Sonoma County",1998,"Total Units",1.0,3062.0
"Sonoma County",1998,"Units in Single-Family Structures",2.0,2098.0
"Sonoma County",1998,"Units in All Multi-Family Structures",3.0,964.0
"Sonoma County",1998,"Units in 2-unit Multi-Family Structures",4.0,88.0
"Sonoma County",1998,"Units in 3- and 4-unit Multi-Family Structures",5.0,19.0
"Sonoma County",1998,"Units in 5+ Unit Multi-Family Structures",6.0,857.0
"Stanislaus County",1998,"Total Units",1.0,1951.0
"Stanislaus County",1998,"Units in Single-Family Structures",2.0,1838.0
"Stanislaus County",1998,"Units in All Multi-Family Structures",3.0,113.0
"Stanislaus County",1998,"Units in 2-unit Multi-Family Structures",4.0,22.0
"Stanislaus County",1998,"Units in 3- and 4-unit Multi-Family Structures",5.0,7.0
"Stanislaus County",1998,"Units in 5+ Unit Multi-Family Structures",6.0,84.0
"Sutter County",1998,"Total Units",1.0,204.0
"Sutter County",1998,"Units in Single-Family Structures",2.0,196.0
"Sutter County",1998,"Units in All Multi-Family Structures",3.0,8.0
"Sutter County",1998,"Units in 2-unit Multi-Family Structures",4.0,8.0
"Sutter County",1998,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"Sutter County",1998,"Units in 5+ Unit Multi-Family Structures",6.0,0
"Tehama County",1998,"Total Units",1.0,154.0
"Tehama County",1998,"Units in Single-Family Structures",2.0,154.0
"Tehama County",1998,"Units in All Multi-Family Structures",3.0,0
"Tehama County",1998,"Units in 2-unit Multi-Family Structures",4.0,0
"Tehama County",1998,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"Tehama County",1998,"Units in 5+ Unit Multi-Family Structures",6.0,0
"Trinity County",1998,"Total Units",1.0,49.0
"Trinity County",1998,"Units in Single-Family Structures",2.0,49.0
"Trinity County",1998,"Units in All Multi-Family Structures",3.0,0
"Trinity County",1998,"Units in 2-unit Multi-Family Structures",4.0,0
"Trinity County",1998,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"Trinity County",1998,"Units in 5+ Unit Multi-Family Structures",6.0,0
"Tulare County",1998,"Total Units",1.0,1476.0
"Tulare County",1998,"Units in Single-Family Structures",2.0,1415.0
"Tulare County",1998,"Units in All Multi-Family Structures",3.0,61.0
"Tulare County",1998,"Units in 2-unit Multi-Family Structures",4.0,20.0
"Tulare County",1998,"Units in 3- and 4-unit Multi-Family Structures",5.0,41.0
"Tulare County",1998,"Units in 5+ Unit Multi-Family Structures",6.0,0
"Tuolumne County",1998,"Total Units",1.0,413.0
"Tuolumne County",1998,"Units in Single-Family Structures",2.0,263.0
"Tuolumne County",1998,"Units in All Multi-Family Structures",3.0,150.0
"Tuolumne County",1998,"Units in 2-unit Multi-Family Structures",4.0,10.0
"Tuolumne County",1998,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"Tuolumne County",1998,"Units in 5+ Unit Multi-Family Structures",6.0,140.0
"Ventura County",1998,"Total Units",1.0,3298.0
"Ventura County",1998,"Units in Single-Family Structures",2.0,2930.0
"Ventura County",1998,"Units in All Multi-Family Structures",3.0,368.0
"Ventura County",1998,"Units in 2-unit Multi-Family Structures",4.0,6.0
"Ventura County",1998,"Units in 3- and 4-unit Multi-Family Structures",5.0,37.0
"Ventura County",1998,"Units in 5+ Unit Multi-Family Structures",6.0,325.0
"Yolo County",1998,"Total Units",1.0,1612.0
"Yolo County",1998,"Units in Single-Family Structures",2.0,862.0
"Yolo County",1998,"Units in All Multi-Family Structures",3.0,750.0
"Yolo County",1998,"Units in 2-unit Multi-Family Structures",4.0,44.0
"Yolo County",1998,"Units in 3- and 4-unit Multi-Family Structures",5.0,98.0
"Yolo County",1998,"Units in 5+ Unit Multi-Family Structures",6.0,608.0
"Yuba County",1998,"Total Units",1.0,85.0
"Yuba County",1998,"Units in Single-Family Structures",2.0,81.0
"Yuba County",1998,"Units in All Multi-Family Structures",3.0,4.0
"Yuba County",1998,"Units in 2-unit Multi-Family Structures",4.0,4.0
"Yuba County",1998,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"Yuba County",1998,"Units in 5+ Unit Multi-Family Structures",6.0,0

